Opportunity_ID,Target,Convertibility,Total_Amount_Sum_USD,Total_Taxable_Amount_USD,Year_Creation,Month_Creation,Year_Delivery,Month_Delivery,Days_Passed,Wait_Time_Days,Delivery_Window,Account_LifeSpan_at_Creation,Account_LifeSpan_at_Modif,Account_LifeSpan_at_Deliv,Wait_Delivery_Cmp,Days_Left_Cmp,Days_Wait_Cmp,USD_Per_Day_Waited,USD_Per_Day_Passed,USD_Per_Account_Day,Product_Price_Mean,Product_Price_Max,Product_Price_Std,Product_Price_Min,Total_TRF,Territory_target,Billing_Country_target,Delivery_Terms_target,Bureaucratic_Code_target,Opportunity_Type_target,Source _target,Region_target,Or,Expiry_Days_Create,Expiry_Days_Modified,Days_Modified_Diff_to_Start_Delivery,Days_Modified_Diff_to_End_Delivery
66,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,130.0,91.0,71.0,344.0,201.0,0.7,-143.0,0.3333333333333333,3564.976153846154,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,143.0,52.0
67,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,130.0,91.0,71.0,344.0,201.0,0.7,-143.0,0.3333333333333333,3564.976153846154,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,143.0,52.0
68,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,130.0,91.0,71.0,344.0,201.0,0.7,-143.0,0.3333333333333333,3564.976153846154,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,143.0,52.0
69,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,130.0,91.0,71.0,344.0,201.0,0.7,-143.0,0.3333333333333333,3564.976153846154,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,143.0,52.0
70,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,130.0,91.0,71.0,344.0,201.0,0.7,-143.0,0.3333333333333333,3564.976153846154,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,143.0,52.0
71,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,160.0,61.0,71.0,344.0,231.0,0.38125,-113.0,0.22344322344322345,2896.543125,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,113.0,52.0
72,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,138.0,83.0,71.0,344.0,209.0,0.6014492753623188,-135.0,0.304029304029304,3358.3108695652177,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,135.0,52.0
73,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,145.0,76.0,71.0,344.0,216.0,0.5241379310344828,-128.0,0.2783882783882784,3196.1855172413793,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,128.0,52.0
74,0,1.0,463446.9,463446.9,2015,12,2016,5,273.0,152.0,69.0,71.0,344.0,223.0,0.45394736842105265,-121.0,0.25274725274725274,3048.992763157895,1697.6076923076923,6527.421126760563,463446.9,463446.9,,463446.9,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,121.0,52.0
75,0,1.0,485515.8,485515.8,2015,12,2016,6,273.0,166.0,28.0,71.0,344.0,237.0,0.1686746987951807,-107.0,0.10256410256410256,2924.7939759036144,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,107.0,79.0
76,0,1.0,485515.8,485515.8,2015,12,2016,6,273.0,173.0,28.0,71.0,344.0,244.0,0.16184971098265896,-100.0,0.10256410256410256,2806.449710982659,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,100.0,72.0
77,0,1.0,485515.8,485515.8,2015,12,2016,6,273.0,180.0,28.0,71.0,344.0,251.0,0.15555555555555556,-93.0,0.10256410256410256,2697.31,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,93.0,65.0
78,0,1.0,485515.8,485515.8,2015,12,2016,7,273.0,194.0,28.0,71.0,344.0,265.0,0.14432989690721648,-79.0,0.10256410256410256,2502.6587628865977,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,79.0,51.0
79,0,1.0,485515.8,485515.8,2015,12,2016,7,273.0,208.0,28.0,71.0,344.0,279.0,0.1346153846153846,-65.0,0.10256410256410256,2334.210576923077,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,65.0,37.0
80,0,1.0,485515.8,485515.8,2015,12,2016,7,273.0,215.0,28.0,71.0,344.0,286.0,0.13023255813953488,-58.0,0.10256410256410256,2258.213023255814,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,58.0,30.0
81,0,1.0,485515.8,485515.8,2015,12,2016,8,273.0,222.0,28.0,71.0,344.0,293.0,0.12612612612612611,-51.0,0.10256410256410256,2187.008108108108,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,51.0,23.0
82,0,1.0,485515.8,485515.8,2015,12,2016,8,273.0,229.0,42.0,71.0,344.0,300.0,0.18340611353711792,-44.0,0.15384615384615385,2120.1563318777294,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,44.0,2.0
83,0,1.0,485515.8,485515.8,2015,12,2016,8,273.0,236.0,28.0,71.0,344.0,307.0,0.11864406779661017,-37.0,0.10256410256410256,2057.270338983051,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,37.0,9.0
84,0,1.0,485515.8,485515.8,2015,12,2016,8,273.0,243.0,28.0,71.0,344.0,314.0,0.11522633744855967,-30.0,0.10256410256410256,1998.0074074074073,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,30.0,2.0
85,0,1.0,485515.8,485515.8,2015,12,2016,8,273.0,250.0,28.0,71.0,344.0,321.0,0.112,-23.0,0.10256410256410256,1942.0632,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,23.0,-5.0
86,0,1.0,485515.8,485515.8,2015,12,2016,9,273.0,257.0,28.0,71.0,344.0,328.0,0.10894941634241245,-16.0,0.10256410256410256,1889.1665369649804,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,16.0,-12.0
87,0,1.0,485515.8,485515.8,2015,12,2016,9,273.0,271.0,28.0,71.0,344.0,342.0,0.1033210332103321,-2.0,0.10256410256410256,1791.571217712177,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,2.0,-26.0
88,0,1.0,485515.8,485515.8,2015,12,2016,10,273.0,299.0,28.0,71.0,344.0,370.0,0.09364548494983277,26.0,0.10256410256410256,1623.798662207358,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,-26.0,-54.0
89,0,1.0,485515.8,485515.8,2015,12,2016,10,273.0,313.0,28.0,71.0,344.0,384.0,0.08945686900958466,40.0,0.10256410256410256,1551.1686900958466,1778.4461538461537,6838.250704225352,485515.8,485515.8,,485515.8,1,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,,,-40.0,-68.0
90,0,1.131090909090909,121309.49999999999,121309.49999999999,2015,12,2016,2,0.0,63.0,0.0,268.0,268.0,331.0,0.0,63.0,,1925.5476190476188,0.0,452.6473880597014,121309.49999999999,121309.49999999999,,121309.49999999999,0,0.5313336904124264,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,8.0,8.0,-63.0,-63.0
91,0,1.1310943396226414,109105.35999999999,109105.35999999999,2015,12,2016,3,68.0,82.0,0.0,0.0,68.0,82.0,0.0,14.0,0.0,1330.553170731707,1604.490588235294,0.0,109105.35999999999,109105.35999999999,,109105.35999999999,0,0.004618405484314604,8.686043788847037e-14,0.4793542378143434,0.5931108719052745,0.3958333333333333,0.4388593523441276,0.46282011724776306,0,68.0,0.0,-14.0,-14.0
92,1,1.1310940170940171,74109.28,74109.28,2015,12,2016,2,0.0,54.0,0.0,268.0,268.0,322.0,0.0,54.0,,1372.394074074074,0.0,276.5271641791045,74109.28,74109.28,,74109.28,0,0.5313336904124264,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,0.0,0.0,-54.0,-54.0
93,1,1.1310940170940171,277909.8,277909.8,2015,12,2016,1,1.0,37.0,38.0,879.0,880.0,916.0,1.027027027027027,36.0,38.0,7511.0756756756755,277909.8,316.1658703071672,277909.8,277909.8,,277909.8,0,0.5313336904124264,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.509775967413442,0.46282011724776306,0,23.0,22.0,-36.0,-74.0
94,1,1.1310925925925923,238208.09999999995,238208.09999999995,2015,12,2016,1,1.0,23.0,15.0,879.0,880.0,902.0,0.6521739130434783,22.0,15.0,10356.873913043475,238208.09999999995,270.99897610921494,238208.09999999995,238208.09999999995,,238208.09999999995,0,0.5313336904124264,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.509775967413442,0.46282011724776306,0,23.0,22.0,-22.0,-37.0
95,0,1.1311009174311926,122519.43749999999,122519.43749999999,2015,12,2016,3,75.0,69.0,29.0,879.0,954.0,948.0,0.42028985507246375,-6.0,0.38666666666666666,1775.6440217391303,1633.5924999999997,139.38502559726962,122519.43749999999,122519.43749999999,,122519.43749999999,0,0.5313336904124264,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.509775967413442,0.46282011724776306,0,23.0,-52.0,6.0,-23.0
96,0,1.0,1332347.5,0.0,2015,12,2016,4,280.0,116.0,4.0,0.0,280.0,116.0,0.034482758620689655,-164.0,0.014285714285714285,11485.754310344828,4758.383928571428,0.0,666173.75,672512.5,8964.346218492456,659835.0,2,0.3474903474903475,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.44489629930866204,0,29.0,-251.0,164.0,160.0
97,1,0.008990399999999999,3856.8815999999997,3856.8815999999997,2015,12,2016,1,13.0,19.0,0.0,192.0,205.0,211.0,0.0,6.0,0.0,202.9937684210526,296.6832,20.087925,3856.8815999999997,3856.8815999999997,,3856.8815999999997,0,0.7957166392092258,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,43.0,30.0,-6.0,-6.0
98,1,0.008990399999999999,4298.535,4298.535,2015,12,2016,1,13.0,36.0,0.0,192.0,205.0,228.0,0.0,23.0,0.0,119.40375,330.65653846153845,22.388203125,4298.535,4298.535,,4298.535,0,0.7957166392092258,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,43.0,30.0,-23.0,-23.0
99,1,0.008990441176470588,111265.7,111265.7,2015,12,2016,1,13.0,15.0,0.0,822.0,835.0,837.0,0.0,2.0,0.0,7417.713333333333,8558.9,135.35973236009733,111265.7,111265.7,,111265.7,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.6768100734522561,0,36.0,23.0,-2.0,-2.0
100,1,0.008990441176470588,218251.95,218251.95,2015,12,2016,1,13.0,15.0,0.0,822.0,835.0,837.0,0.0,2.0,0.0,14550.130000000001,16788.61153846154,265.51332116788325,218251.95,218251.95,,218251.95,0,0.5313336904124264,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.6768100734522561,0,36.0,23.0,-2.0,-2.0
101,1,0.008990441176470588,222531.4,222531.4,2015,12,2016,2,13.0,39.0,0.0,822.0,835.0,861.0,0.0,26.0,0.0,5705.933333333333,17117.8,270.71946472019465,222531.4,222531.4,,222531.4,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.6768100734522561,0,36.0,23.0,-26.0,-26.0
102,1,0.008990441176470588,111265.7,111265.7,2015,12,2016,2,13.0,43.0,0.0,822.0,835.0,865.0,0.0,30.0,0.0,2587.574418604651,8558.9,135.35973236009733,111265.7,111265.7,,111265.7,0,0.5313336904124264,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.6768100734522561,0,36.0,23.0,-30.0,-30.0
103,1,0.008990422535211267,81321.968,81321.968,2015,12,2016,2,12.0,60.0,7.0,865.0,877.0,925.0,0.11666666666666667,48.0,0.5833333333333334,1355.3661333333332,6776.830666666666,94.01383583815029,81321.968,81321.968,,81321.968,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.7020408163265306,0.6328217237308147,0.6768100734522561,0,98.0,86.0,-48.0,-55.0
104,1,0.008990416666666667,89005.125,89005.125,2015,12,2016,3,12.0,74.0,4.0,865.0,877.0,939.0,0.05405405405405406,62.0,0.3333333333333333,1202.7719594594594,7417.09375,102.89609826589596,89005.125,89005.125,,89005.125,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.7020408163265306,0.6328217237308147,0.6768100734522561,0,98.0,86.0,-62.0,-66.0
105,1,,,,2015,12,2016,1,13.0,18.0,4.0,865.0,878.0,883.0,0.2222222222222222,5.0,0.3076923076923077,,,,,,,,0,0.7957166392092258,0.6793048973143759,0.543384260593831,0.5931108719052745,0.6871871871871872,0.6328217237308147,0.6768100734522561,0,98.0,85.0,-5.0,-9.0
106,1,0.00899041095890411,638868.672,638868.672,2015,12,2016,2,13.0,60.0,7.0,196.0,209.0,256.0,0.11666666666666667,47.0,0.5384615384615384,10647.8112,49143.744,3259.5340408163265,638868.672,638868.672,,638868.672,1,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,43.0,30.0,-47.0,-54.0
107,0,0.00899041095890411,133097.64,133097.64,2015,12,2016,2,547.0,60.0,7.0,196.0,743.0,256.0,0.11666666666666667,-487.0,0.012797074954296161,2218.2940000000003,243.32292504570387,679.0695918367347,133097.64,133097.64,,133097.64,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.327683615819209,0.5170542635658915,0.509775967413442,0.6768100734522561,0,,,487.0,480.0
108,1,0.008990416666666667,116954.53233333334,116954.53233333334,2015,12,2016,1,13.0,24.0,0.0,4.0,17.0,28.0,0.0,11.0,0.0,4873.105513888889,8996.502487179487,29238.633083333334,58477.26616666667,115544.835,80705.72981576016,1409.6973333333335,0,0.5313336904124264,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,13.0,0.0,-11.0,-11.0
109,1,0.008990416666666667,119245.2905,119245.2905,2015,12,2016,2,13.0,38.0,0.0,4.0,17.0,42.0,0.0,25.0,0.0,3138.0339605263157,9172.714653846155,29811.322625,59622.64525000001,117810.42000000001,82289.94021576074,1434.8705000000002,0,0.5313336904124264,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,13.0,0.0,-25.0,-25.0
110,1,1.0,147646.8,147646.8,2015,12,2016,5,93.0,125.0,4.0,7.0,100.0,132.0,0.032,32.0,0.043010752688172046,1181.1743999999999,1587.6,21092.399999999998,147646.8,147646.8,,147646.8,0,0.36470588235294116,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,93.0,0.0,-32.0,-36.0
111,1,0.008990434782608695,8064.419999999999,8064.419999999999,2016,1,2016,1,334.0,7.0,0.0,834.0,1168.0,841.0,0.0,-327.0,0.0,1152.06,24.144970059880237,9.66956834532374,8064.419999999999,8064.419999999999,,8064.419999999999,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.6871871871871872,0.6977611940298507,0.6768100734522561,0,0.0,-334.0,327.0,327.0
112,1,0.008990434782608695,5806.3823999999995,5806.3823999999995,2016,1,2016,1,334.0,8.0,0.0,834.0,1168.0,842.0,0.0,-326.0,0.0,725.7977999999999,17.38437844311377,6.962089208633093,5806.3823999999995,5806.3823999999995,,5806.3823999999995,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.6871871871871872,0.6977611940298507,0.6768100734522561,0,0.0,-334.0,326.0,326.0
113,1,1.1310980392156864,290521.11750000005,290521.11750000005,2016,1,2016,1,334.0,20.0,14.0,694.0,1028.0,714.0,0.7,-314.0,0.041916167664670656,14526.055875000002,869.8237050898205,418.61832492795395,290521.11750000005,290521.11750000005,,290521.11750000005,1,0.2951653944020356,0.5122324159021406,0.4793542378143434,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,30.0,-304.0,314.0,300.0
114,1,1.1310961538461537,112487.51249999998,112487.51249999998,2016,1,2016,1,333.0,19.0,18.0,573.0,906.0,592.0,0.9473684210526315,-314.0,0.05405405405405406,5920.395394736841,337.8003378378378,196.3132853403141,112487.51249999998,112487.51249999998,,112487.51249999998,0,0.59375,0.5174129353233831,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.5567010309278351,0.46282011724776306,0,22.0,-311.0,314.0,296.0
115,0,1.1310980392156864,944896.6800000002,944896.6800000002,2016,1,2016,4,333.0,89.0,26.0,282.0,615.0,371.0,0.29213483146067415,-244.0,0.07807807807807808,10616.816629213485,2837.527567567568,3350.6974468085114,944896.6800000002,944896.6800000002,,944896.6800000002,2,0.5313336904124264,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.15695415695415696,0.509775967413442,0.46282011724776306,0,23.0,-310.0,244.0,218.0
116,0,1.1311,1654233.75,1654233.75,2016,1,2016,4,333.0,89.0,26.0,893.0,1226.0,982.0,0.29213483146067415,-244.0,0.07807807807807808,18586.89606741573,4967.668918918919,1852.4454087346026,1654233.75,1654233.75,,1654233.75,3,0.5313336904124264,0.47715736040609136,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,26.0,-307.0,244.0,218.0
117,0,1.131102564102564,597179.7374999999,597179.7374999999,2016,1,2017,7,517.0,544.0,7.0,893.0,1410.0,1437.0,0.012867647058823529,27.0,0.013539651837524178,1097.7568704044115,1155.0865328820114,668.7343085106382,597179.7374999999,597179.7374999999,,597179.7374999999,1,0.2951653944020356,0.2616279069767442,0.4793542378143434,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,517.0,0.0,-27.0,-34.0
118,0,1.0,9676209.39,0.0,2016,1,2016,7,333.0,187.0,4.0,223.0,556.0,410.0,0.0213903743315508,-146.0,0.012012012012012012,51744.43524064172,29057.685855855856,43391.07349775785,3225403.1300000004,3225403.13,0.0,3225403.13,15,0.3474903474903475,0.45063829787234044,0.543384260593831,0.5931108719052745,0.15695415695415696,0.509775967413442,0.44489629930866204,0,85.0,-248.0,146.0,142.0
119,0,0.008990384615384615,3800.4153846153845,3800.4153846153845,2016,1,2016,3,333.0,85.0,0.0,261.0,594.0,346.0,0.0,-248.0,0.0,44.71076923076923,11.412658812658812,14.560978485116415,633.4025641025642,1640.925,683.6083837763617,39.55769230769231,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.26644423260247857,0.6871871871871872,0.509775967413442,0.6768100734522561,0,,,248.0,248.0
